ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,monthly,monthly_lower,monthly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,SMA_100,EMA_100,rolling_std_100,bollinger_upper,bollinger_lower,yhat_ensemble
2015-01-05,0.3263155209723524,-5.865784286690274,7.2337909407369505,0.3263155209723524,0.3263155209723524,0.29137766607573645,0.29137766607573645,0.29137766607573645,0.2830937834041002,0.2830937834041002,0.2830937834041002,-0.05359735027998173,-0.05359735027998173,-0.05359735027998173,0.06188123295161798,0.06188123295161798,0.06188123295161798,0.0,0.0,0.0,0.6176931870480888,,0.5575405521812917,,,,0.5488383707901352
2015-01-06,0.32819637656767225,-5.538433970129553,7.513398401564395,0.32819637656767225,0.32819637656767225,0.6556615041761071,0.6556615041761071,0.6556615041761071,0.452490101490926,0.452490101490926,0.452490101490926,-0.02996932675778343,-0.02996932675778343,-0.02996932675778343,0.2331407294429645,0.2331407294429645,0.2331407294429645,0.0,0.0,0.0,0.9838578807437794,,0.5659824794795588,,,,1.1672699706876652
2015-01-07,0.33007723216299206,-5.440941198234613,7.536337179637752,0.33007723216299206,0.33007723216299206,0.7902809872907972,0.7902809872907972,0.7902809872907972,0.4832247023161891,0.4832247023161891,0.4832247023161891,0.036454951321686635,0.036454951321686635,0.036454951321686635,0.2706013336529214,0.2706013336529214,0.2706013336529214,0.0,0.0,0.0,1.1203582194537893,,0.576960216904791,,,,1.491332104513146
2015-01-08,0.33195808775831187,-5.841122630204857,6.7662147380847975,0.33195808775831187,0.33195808775831187,0.1328007202865779,0.1328007202865779,0.1328007202865779,-0.07981265373057524,-0.07981265373057524,-0.07981265373057524,0.09951381637576497,0.09951381637576497,0.09951381637576497,0.11309955764138818,0.11309955764138818,0.11309955764138818,0.0,0.0,0.0,0.4647588080448898,,0.5747384068283573,,,,0.26427120926807246
2015-01-09,0.3336466901150034,-5.99247646817442,6.604073048147985,0.3336466901150034,0.3336466901150034,0.011469636856424416,0.011469636856424416,0.011469636856424416,-0.18461621445828003,-0.18461621445828003,-0.18461621445828003,0.051358783928077606,0.051358783928077606,0.051358783928077606,0.1447270673866268,0.1447270673866268,0.1447270673866268,0.0,0.0,0.0,0.34511632697142786,,0.5701914349500022,,,,0.10928040222682184
2015-01-12,0.33871249718507795,-6.4681144076260715,6.657547194451742,0.33871249718507795,0.33871249718507795,-0.23443978428862414,-0.23443978428862414,-0.23443978428862414,-0.16824021722749685,-0.16824021722749685,-0.16824021722749685,-0.0535973502800069,-0.0535973502800069,-0.0535973502800069,-0.01260221678112041,-0.01260221678112041,-0.01260221678112041,0.0,0.0,0.0,0.10427271289645382,,0.5609653216420112,,,,-0.30874748068035895
2015-01-13,0.3404010995417695,-5.697148052954218,7.083803949931013,0.3404010995417695,0.3404010995417695,0.39284288527664446,0.39284288527664446,0.39284288527664446,0.2226533197827602,0.2226533197827602,0.2226533197827602,-0.02996932675776606,-0.02996932675776606,-0.02996932675776606,0.2001588922516503,0.2001588922516503,0.2001588922516503,0.0,0.0,0.0,0.733243984818414,,0.5643767803187716,,,,0.6659307309388669
2015-01-14,0.34208970189846105,-5.2851853096772645,7.713994123678275,0.34208970189846105,0.34208970189846105,0.8424982304751887,0.8424982304751887,0.8424982304751887,0.3715703112001713,0.3715703112001713,0.3715703112001713,0.03645495132182156,0.03645495132182156,0.03645495132182156,0.4344729679531958,0.4344729679531958,0.4344729679531958,0.0,0.0,0.0,1.1845879323736497,,0.5766581892703533,,,,1.665892220284111
2015-01-15,0.3437578658141495,-5.633853593965061,7.371939350257034,0.3437578658141495,0.3437578658141495,0.5299529831278542,0.5299529831278542,0.5299529831278542,0.04356941559277675,0.04356941559277675,0.04356941559277675,0.09951381637575987,0.09951381637575987,0.09951381637575987,0.38686975115931765,0.38686975115931765,0.38686975115931765,0.0,0.0,0.0,0.8737108489420038,,0.5825404201549405,,,,0.9077135180976015
2015-01-16,0.345426029729838,-5.5629772796777415,7.190840486112951,0.345426029729838,0.345426029729838,0.24380633005500066,0.24380633005500066,0.24380633005500066,0.018933390634112854,0.018933390634112854,0.018933390634112854,0.05135878392805298,0.05135878392805298,0.05135878392805298,0.17351415549283486,0.17351415549283486,0.17351415549283486,0.0,0.0,0.0,0.5892323597848387,,0.582672933810978,,,,0.4288699969232054
2015-01-20,0.352098685392592,-5.938298152415311,6.699011970557606,0.352098685392592,0.352098685392592,0.07682022799251106,0.07682022799251106,0.07682022799251106,0.044908321798382035,0.044908321798382035,0.044908321798382035,-0.029969326757704286,-0.029969326757704286,-0.029969326757704286,0.0618812329518333,0.0618812329518333,0.0618812329518333,0.0,0.0,0.0,0.428918913385103,,0.5796282997431388,,,,0.20156361200494555
2015-01-21,0.35376684930828045,-5.725272903680284,7.253143664640327,0.35376684930828045,0.35376684930828045,0.290250882896075,0.290250882896075,0.290250882896075,0.020655202130348077,0.020655202130348077,0.020655202130348077,0.03645495132184889,0.03645495132184889,0.03645495132184889,0.233140729443878,0.233140729443878,0.233140729443878,0.0,0.0,0.0,0.6440177322043554,,0.5809033380096975,,,,0.5211479947580473
2015-01-22,0.35541605589651465,-5.885402983967839,6.895858517129091,0.35541605589651465,0.35541605589651465,0.2136046477531641,0.2136046477531641,0.2136046477531641,-0.15651050227562532,-0.15651050227562532,-0.15651050227562532,0.0995138163756644,0.0995138163756644,0.0995138163756644,0.27060133365312505,0.27060133365312505,0.27060133365312505,0.0,0.0,0.0,0.5690207036496787,,0.5806680383194002,,,,0.3905854972364097
2015-01-23,0.35706526248474874,-6.184391905187293,6.854354626742471,0.35706526248474874,0.35706526248474874,-0.18734288015684838,-0.18734288015684838,-0.18734288015684838,-0.3518012217261039,-0.3518012217261039,-0.3518012217261039,0.0513587839281526,0.0513587839281526,0.0513587839281526,0.11309955764110288,0.11309955764110288,0.11309955764110288,0.0,0.0,0.0,0.16972238232790035,,0.5725305005769943,,,,-0.22147112677396733
2015-01-26,0.3620128822494512,-6.541976170248282,6.193012248219026,0.3620128822494512,0.3620128822494512,-0.47888590992222146,-0.47888590992222146,-0.47888590992222146,-0.34498952879834094,-0.34498952879834094,-0.34498952879834094,-0.053597350279989346,-0.053597350279989346,-0.053597350279989346,-0.08029903084389106,-0.08029903084389106,-0.08029903084389106,0.0,0.0,0.0,-0.11687302767277025,,0.5588789455621475,,,,-0.7132008689546612
2015-01-27,0.3636620888376853,-6.253878131134552,6.450572400537451,0.3636620888376853,0.3636620888376853,-0.33995055834085935,-0.33995055834085935,-0.33995055834085935,-0.2973790148039379,-0.2973790148039379,-0.2973790148039379,-0.029969326757731323,-0.029969326757731323,-0.029969326757731323,-0.012602216779190068,-0.012602216779190068,-0.012602216779190068,0.0,0.0,0.0,0.02371153049682595,,0.5482815710063985,,,,-0.5051981527307131
2015-01-28,0.3653785599519883,-6.031233804220529,6.775481694781755,0.3653785599519883,0.3653785599519883,-0.06025959944671384,-0.06025959944671384,-0.06025959944671384,-0.29687344302154933,-0.29687344302154933,-0.29687344302154933,0.036454951321686545,0.036454951321686545,0.036454951321686545,0.2001588922531489,0.2001588922531489,0.2001588922531489,0.0,0.0,0.0,0.3051189605052745,,0.5434664698083564,,,,0.028608334427622506
2015-01-29,0.3670950310662914,-5.699126407227046,7.153030007388288,0.3670950310662914,0.3670950310662914,0.2723075349271934,0.2723075349271934,0.2723075349271934,-0.2616792494011235,-0.2616792494011235,-0.2616792494011235,0.09951381637571183,0.09951381637571183,0.09951381637571183,0.4344729679526051,0.4344729679526051,0.4344729679526051,0.0,0.0,0.0,0.6394025659934848,,0.5453661944852897,,,,0.5782560310141414
