,scores,ds
4245,0,20151207
4246,0,20151208
4247,0,20151209
4248,0,20151210
4249,0,20151211
4250,0,20151214
4251,0,20151215
4252,0,20151216
4253,0,20151217
4254,0,20151218
4255,0,20151221
4256,0,20151222
4257,0,20151223
4258,0,20151224
4259,0,20151228
4260,0,20151229
4261,0,20151230
4262,0,20151231
4263,0,20160104
4264,0,20160105
4265,0,20160106
4266,0,20160107
4267,0,20160108
4268,0,20160111
4269,0,20160112
4270,0,20160113
4271,0,20160114
4272,0,20160115
4273,0,20160119
4274,0,20160120
4275,0,20160121
4276,0,20160122
4277,0,20160125
4278,0,20160126
4279,0,20160127
4280,0,20160128
4281,0,20160129
4282,0,20160201
4283,0,20160202
4284,0,20160203
4285,0,20160204
4286,0,20160205
4287,0,20160208
4288,0,20160209
4289,0,20160210
4290,0,20160211
4291,0,20160212
4292,0,20160216
4293,0,20160217
4294,0,20160218
4295,0,20160219
4296,0,20160222
4297,0,20160223
4298,0,20160224
4299,0,20160225
4300,0,20160226
4301,0,20160229
4302,0,20160301
4303,0,20160302
4304,0,20160303
4305,0,20160304
4306,0,20160307
4307,0,20160308
4308,0,20160309
4309,0,20160310
4310,0,20160311
4311,0,20160314
4312,0,20160315
4313,0,20160316
4314,0,20160317
4315,0,20160318
4316,0,20160321
4317,0,20160322
4318,0,20160323
4319,0,20160324
4320,0,20160328
4321,0,20160329
4322,0,20160330
4323,0,20160331
4324,0,20160401
4325,0,20160404
4326,0,20160405
4327,0,20160406
4328,0,20160407
4329,0,20160408
4330,0,20160411
4331,0,20160412
4332,0,20160413
4333,0,20160414
4334,0,20160415
4335,0,20160418
4336,0,20160419
4337,0,20160420
4338,0,20160421
4339,0,20160422
4340,0,20160425
4341,0,20160426
4342,0,20160427
4343,0,20160428
4344,0,20160429
4345,0,20160502
4346,0,20160503
4347,0,20160504
4348,0,20160505
4349,0,20160506
4350,0,20160509
4351,0,20160510
4352,0,20160511
4353,0,20160512
4354,0,20160513
4355,0,20160516
4356,0,20160517
4357,0,20160518
4358,0,20160519
4359,0,20160520
4360,0,20160523
4361,0,20160524
4362,0,20160525
4363,0,20160526
4364,0,20160527
4365,0,20160531
4366,0,20160601
4367,0,20160602
4368,0,20160603
4369,0,20160606
4370,0,20160607
4371,0,20160608
4372,0,20160609
4373,0,20160610
4374,0,20160613
4375,0,20160614
4376,0,20160615
4377,0,20160616
4378,0,20160617
4379,0,20160620
4380,0,20160621
4381,0,20160622
4382,0,20160623
4383,0,20160624
4384,0,20160627
4385,0,20160628
4386,0,20160629
4387,0,20160630
4388,0,20160701
4389,0,20160705
4390,0,20160706
4391,0,20160707
4392,0,20160708
4393,0,20160711
4394,0,20160712
4395,0,20160713
4396,0,20160714
4397,0,20160715
4398,0,20160718
4399,0,20160719
4400,0,20160720
4401,0,20160721
4402,0,20160722
4403,0,20160725
4404,0,20160726
4405,0,20160727
4406,0,20160728
4407,0,20160729
4408,0,20160801
4409,0,20160802
4410,0,20160803
4411,0,20160804
4412,0,20160805
4413,0,20160808
4414,0,20160809
4415,0,20160810
4416,0,20160811
4417,0,20160812
4418,0,20160815
4419,0,20160816
4420,0,20160817
4421,0,20160818
4422,0,20160819
4423,0,20160822
4424,0,20160823
4425,0,20160824
4426,0,20160825
4427,0,20160826
4428,0,20160829
4429,0,20160830
4430,0,20160831
4431,0,20160901
4432,0,20160902
4433,0,20160906
4434,0,20160907
4435,0,20160908
4436,0,20160909
4437,0,20160912
4438,0,20160913
4439,0,20160914
4440,0,20160915
4441,0,20160916
4442,0,20160919
4443,0,20160920
4444,0,20160921
4445,0,20160922
4446,0,20160923
4447,0,20160926
4448,0,20160927
4449,0,20160928
4450,0,20160929
4451,0,20160930
4452,0,20161003
4453,0,20161004
4454,0,20161005
4455,0,20161006
4456,0,20161007
4457,0,20161010
4458,0,20161011
4459,0,20161012
4460,0,20161013
4461,0,20161014
4462,0,20161017
4463,0,20161018
4464,0,20161019
4465,0,20161020
4466,0,20161021
4467,0,20161024
4468,0,20161025
4469,0,20161026
4470,0,20161027
4471,0,20161028
4472,0,20161031
4473,0,20161101
4474,0,20161102
4475,0,20161103
4476,0,20161104
4477,0,20161107
4478,0,20161108
4479,0,20161109
4480,0,20161110
4481,0,20161111
4482,0,20161114
4483,0,20161115
4484,0,20161116
4485,0,20161117
4486,0,20161118
4487,0,20161121
4488,0,20161122
4489,0,20161123
4490,0,20161125
4491,0,20161128
4492,0,20161129
4493,0,20161130
4494,0,20161201
4495,0,20161202
4496,0,20161205
4497,0,20161206
4498,0,20161207
4499,0,20161208
4500,0,20161209
4501,0,20161212
4502,0,20161213
4503,0,20161214
4504,0,20161215
4505,0,20161216
4506,0,20161219
4507,0,20161220
4508,0,20161221
4509,0,20161222
4510,0,20161223
4511,0,20161227
4512,0,20161228
4513,0,20161229
4514,0,20161230
4515,0,20170103
4516,0,20170104
4517,0,20170105
4518,0,20170106
4519,0,20170109
4520,0,20170110
4521,0,20170111
4522,0,20170112
4523,0,20170113
4524,0,20170117
4525,0,20170118
4526,0,20170119
4527,0,20170120
4528,0,20170123
4529,0,20170124
4530,0,20170125
4531,0,20170126
4532,0,20170127
4533,0,20170130
4534,0,20170131
4535,0,20170201
4536,0,20170202
4537,0,20170203
4538,0,20170206
4539,0,20170207
4540,0,20170208
4541,0,20170209
4542,0,20170210
4543,0,20170213
4544,0,20170214
4545,0,20170215
4546,0,20170216
4547,0,20170217
4548,0,20170221
4549,0,20170222
4550,0,20170223
4551,0,20170224
4552,0,20170227
4553,0,20170228
4554,0,20170301
4555,0,20170302
4556,0,20170303
4557,0,20170306
4558,0,20170307
4559,0,20170308
4560,0,20170309
4561,0,20170310
4562,0,20170313
4563,0,20170314
4564,0,20170315
4565,0,20170316
4566,0,20170317
4567,0,20170320
4568,0,20170321
4569,0,20170322
4570,0,20170323
4571,0,20170324
4572,0,20170327
4573,0,20170328
4574,0,20170329
4575,0,20170330
4576,0,20170331
4577,0,20170403
4578,0,20170404
4579,0,20170405
4580,0,20170406
4581,0,20170407
4582,0,20170410
4583,0,20170411
4584,0,20170412
4585,0,20170413
4586,0,20170417
4587,0,20170418
4588,0,20170419
4589,0,20170420
4590,0,20170421
4591,0,20170424
4592,0,20170425
4593,0,20170426
4594,0,20170427
4595,0,20170428
4596,0,20170501
4597,0,20170502
4598,0,20170503
4599,0,20170504
4600,0,20170505
4601,0,20170508
4602,0,20170509
4603,0,20170510
4604,0,20170511
4605,0,20170512
4606,0,20170515
4607,0,20170516
4608,0,20170517
4609,0,20170518
4610,0,20170519
4611,0,20170522
4612,0,20170523
4613,0,20170524
4614,0,20170525
4615,0,20170526
4616,0,20170530
4617,0,20170531
4618,0,20170601
4619,0,20170602
4620,0,20170605
4621,0,20170606
4622,0,20170607
4623,0,20170608
4624,0,20170609
4625,0,20170612
4626,0,20170613
4627,0,20170614
4628,0,20170615
4629,0,20170616
4630,0,20170619
4631,0,20170620
4632,0,20170621
4633,0,20170622
4634,0,20170623
4635,0,20170626
4636,0,20170627
4637,0,20170628
4638,0,20170629
4639,0,20170630
4640,0,20170703
4641,0,20170705
4642,0,20170706
4643,0,20170707
4644,0,20170710
4645,0,20170711
4646,0,20170712
4647,0,20170713
4648,0,20170714
4649,0,20170717
4650,0,20170718
4651,0,20170719
4652,0,20170720
4653,0,20170721
4654,0,20170724
4655,0,20170725
4656,0,20170726
4657,0,20170727
4658,0,20170728
4659,0,20170731
4660,0,20170801
4661,0,20170802
4662,0,20170803
4663,0,20170804
4664,0,20170807
4665,0,20170808
4666,0,20170809
4667,0,20170810
4668,0,20170811
4669,0,20170814
4670,0,20170815
4671,0,20170816
4672,0,20170817
4673,0,20170818
4674,0,20170821
4675,0,20170822
4676,0,20170823
4677,0,20170824
4678,0,20170825
4679,0,20170828
4680,0,20170829
4681,0,20170830
4682,0,20170831
4683,0,20170901
4684,0,20170905
4685,0,20170906
4686,0,20170907
4687,0,20170908
4688,0,20170911
4689,0,20170912
4690,0,20170913
4691,0,20170914
4692,0,20170915
4693,0,20170918
4694,0,20170919
4695,0,20170920
4696,0,20170921
4697,0,20170922
4698,0,20170925
4699,0,20170926
4700,0,20170927
4701,0,20170928
4702,0,20170929
4703,0,20171002
4704,0,20171003
4705,0,20171004
4706,0,20171005
4707,0,20171006
4708,0,20171009
4709,0,20171010
4710,0,20171011
4711,0,20171012
4712,0,20171013
4713,0,20171016
4714,0,20171017
4715,0,20171018
4716,0,20171019
4717,0,20171020
4718,0,20171023
4719,0,20171024
4720,0,20171025
4721,0,20171026
4722,0,20171027
4723,0,20171030
4724,0,20171031
4725,0,20171101
4726,0,20171102
4727,0,20171103
4728,0,20171106
4729,0,20171107
4730,0,20171108
4731,0,20171109
4732,0,20171110
4733,0,20171113
4734,0,20171114
4735,0,20171115
4736,0,20171116
4737,0,20171117
4738,0,20171120
4739,0,20171121
4740,0,20171122
4741,0,20171124
4742,0,20171127
4743,0,20171128
4744,0,20171129
4745,0,20171130
4746,0,20171201
4747,0,20171204
4748,0,20171205
4749,0,20171206
4750,0,20171207
4751,0,20171208
4752,0,20171211
4753,0,20171212
4754,0,20171213
4755,0,20171214
4756,0,20171215
4757,0,20171218
4758,0,20171219
4759,0,20171220
4760,0,20171221
4761,0,20171222
4762,0,20171226
4763,0,20171227
4764,0,20171228
4765,0,20171229
4766,0,20180102
4767,0,20180103
4768,0,20180104
4769,0,20180105
4770,0,20180108
4771,0,20180109
4772,0,20180110
4773,0,20180111
4774,0,20180112
4775,0,20180116
4776,0,20180117
4777,0,20180118
4778,0,20180119
4779,0,20180122
4780,0,20180123
4781,0,20180124
4782,0,20180125
4783,0,20180126
4784,0,20180129
4785,0,20180130
4786,0,20180131
4787,0,20180201
4788,0,20180202
4789,0,20180205
4790,0,20180206
4791,0,20180207
4792,0,20180208
4793,0,20180209
4794,0,20180212
4795,0,20180213
4796,0,20180214
4797,0,20180215
4798,0,20180216
4799,0,20180220
4800,0,20180221
4801,0,20180222
4802,0,20180223
4803,0,20180226
4804,0,20180227
4805,0,20180228
4806,0,20180301
4807,0,20180302
4808,0,20180305
4809,0,20180306
4810,0,20180307
4811,0,20180308
4812,0,20180309
4813,0,20180312
4814,0,20180313
4815,0,20180314
4816,0,20180315
4817,0,20180316
4818,0,20180319
4819,0,20180320
4820,0,20180321
4821,0,20180322
4822,0,20180323
4823,0,20180326
4824,0,20180327
4825,0,20180328
4826,0,20180329
4827,0,20180402
4828,0,20180403
4829,0,20180404
4830,0,20180405
4831,0,20180406
4832,0,20180409
4833,0,20180410
4834,0,20180411
4835,0,20180412
4836,0,20180413
4837,0,20180416
4838,0,20180417
4839,0,20180418
4840,0,20180419
4841,0,20180420
4842,0,20180423
4843,0,20180424
4844,0,20180425
4845,0,20180426
4846,0,20180427
4847,0,20180430
4848,0,20180501
4849,0,20180502
4850,0,20180503
4851,0,20180504
4852,0,20180507
4853,0,20180508
4854,0,20180509
4855,0,20180510
4856,0,20180511
4857,0,20180514
4858,0,20180515
4859,0,20180516
4860,0,20180517
4861,0,20180518
4862,0,20180521
4863,0,20180522
4864,0,20180523
4865,0,20180524
4866,0,20180525
4867,0,20180529
4868,0,20180530
4869,0,20180531
4870,0,20180601
4871,0,20180604
4872,0,20180605
4873,0,20180606
4874,0,20180607
4875,0,20180608
4876,0,20180611
4877,0,20180612
4878,0,20180613
4879,0,20180614
4880,0,20180615
4881,0,20180618
4882,0,20180619
4883,0,20180620
4884,0,20180621
4885,0,20180622
4886,0,20180625
4887,0,20180626
4888,0,20180627
4889,0,20180628
4890,0,20180629
4891,0,20180702
4892,0,20180703
4893,0,20180705
4894,0,20180706
4895,0,20180709
4896,0,20180710
4897,0,20180711
4898,0,20180712
4899,0,20180713
4900,0,20180716
4901,0,20180717
4902,0,20180718
4903,0,20180719
4904,0,20180720
4905,0,20180723
4906,0,20180724
4907,0,20180725
4908,0,20180726
4909,0,20180727
4910,0,20180730
4911,0,20180731
4912,0,20180801
4913,0,20180802
4914,0,20180803
4915,0,20180806
4916,0,20180807
4917,0,20180808
4918,0,20180809
4919,0,20180810
4920,0,20180813
4921,0,20180814
4922,0,20180815
4923,0,20180816
4924,0,20180817
4925,0,20180820
4926,0,20180821
4927,0,20180822
4928,0,20180823
4929,0,20180824
4930,0,20180827
4931,0,20180828
4932,0,20180829
4933,0,20180830
4934,0,20180831
4935,0,20180904
4936,0,20180905
4937,0,20180906
4938,0,20180907
4939,0,20180910
4940,0,20180911
4941,0,20180912
4942,0,20180913
4943,0,20180914
4944,0,20180917
4945,0,20180918
4946,0,20180919
4947,0,20180920
4948,0,20180921
4949,0,20180924
4950,0,20180925
4951,0,20180926
4952,0,20180927
4953,0,20180928
4954,0,20181001
4955,0,20181002
4956,0,20181003
4957,0,20181004
4958,0,20181005
4959,0,20181008
4960,0,20181009
4961,0,20181010
4962,0,20181011
4963,0,20181012
4964,0,20181015
4965,0,20181016
4966,0,20181017
4967,0,20181018
4968,0,20181019
4969,0,20181022
4970,0,20181023
4971,0,20181024
4972,0,20181025
4973,0,20181026
4974,0,20181029
4975,0,20181030
4976,0,20181031
4977,0,20181101
4978,0,20181102
4979,0,20181105
4980,0,20181106
4981,0,20181107
4982,0,20181108
4983,0,20181109
4984,0,20181112
4985,0,20181113
4986,0,20181114
4987,0,20181115
4988,0,20181116
4989,0,20181119
4990,0,20181120
4991,0,20181121
4992,0,20181123
4993,0,20181126
4994,0,20181127
4995,0,20181128
4996,0,20181129
4997,0,20181130
4998,0,20181203
4999,0,20181204
5000,0,20181206
5001,0,20181207
5002,0,20181210
5003,0,20181211
5004,0,20181212
5005,0,20181213
5006,0,20181214
5007,0,20181217
5008,0,20181218
5009,0,20181219
5010,0,20181220
5011,0,20181221
5012,0,20181224
5013,0,20181226
5014,0,20181227
5015,0,20181228
5016,0,20181231
5017,0,20190102
5018,0,20190103
5019,0,20190104
5020,0,20190107
5021,0,20190108
5022,0,20190109
5023,0,20190110
5024,0,20190111
5025,0,20190114
5026,0,20190115
5027,0,20190116
5028,0,20190117
5029,0,20190118
5030,0,20190122
5031,0,20190123
5032,0,20190124
5033,0,20190125
5034,0,20190128
5035,0,20190129
5036,0,20190130
5037,0,20190131
5038,0,20190201
5039,0,20190204
5040,0,20190205
5041,0,20190206
5042,0,20190207
5043,0,20190208
5044,0,20190211
5045,0,20190212
5046,0,20190213
5047,0,20190214
5048,0,20190215
5049,0,20190219
5050,0,20190220
5051,0,20190221
5052,0,20190222
5053,0,20190225
5054,0,20190226
5055,0,20190227
5056,0,20190228
5057,0,20190301
5058,0,20190304
5059,0,20190305
5060,0,20190306
5061,0,20190307
5062,0,20190308
5063,0,20190311
5064,0,20190312
5065,0,20190313
5066,0,20190314
5067,0,20190315
5068,0,20190318
5069,0,20190319
5070,0,20190320
5071,0,20190321
5072,0,20190322
5073,0,20190325
5074,0,20190326
5075,0,20190327
5076,0,20190328
5077,0,20190329
5078,0,20190401
5079,0,20190402
5080,0,20190403
5081,0,20190404
5082,0,20190405
5083,0,20190408
5084,0,20190409
5085,0,20190410
5086,0,20190411
5087,0,20190412
5088,0,20190415
5089,0,20190416
5090,0,20190417
5091,0,20190418
5092,0,20190422
5093,0,20190423
5094,0,20190424
5095,0,20190425
5096,0,20190426
5097,0,20190429
5098,0,20190430
5099,0,20190501
5100,0,20190502
5101,0,20190503
5102,0,20190506
5103,0,20190507
5104,0,20190508
5105,0,20190509
5106,0,20190510
5107,0,20190513
5108,0,20190514
5109,0,20190515
5110,0,20190516
5111,0,20190517
5112,0,20190520
5113,0,20190521
5114,0,20190522
5115,0,20190523
5116,0,20190524
5117,0,20190528
5118,0,20190529
5119,0,20190530
5120,0,20190531
5121,0,20190603
5122,0,20190604
5123,0,20190605
5124,0,20190606
5125,0,20190607
5126,0,20190610
5127,0,20190611
5128,0,20190612
5129,0,20190613
5130,0,20190614
5131,0,20190617
5132,0,20190618
5133,0,20190619
5134,0,20190620
5135,0,20190621
5136,0,20190624
5137,0,20190625
5138,0,20190626
5139,0,20190627
5140,0,20190628
5141,0,20190701
5142,0,20190702
5143,0,20190703
5144,0,20190705
5145,0,20190708
5146,0,20190709
5147,0,20190710
5148,0,20190711
5149,0,20190712
5150,0,20190715
5151,0,20190716
5152,0,20190717
5153,0,20190718
5154,0,20190719
5155,0,20190722
5156,0,20190723
5157,0,20190724
5158,0,20190725
5159,0,20190726
5160,0,20190729
5161,0,20190730
5162,0,20190731
5163,0,20190801
5164,0,20190802
5165,0,20190805
5166,0,20190806
5167,0,20190807
5168,0,20190808
5169,0,20190809
5170,0,20190812
5171,0,20190813
5172,0,20190814
5173,0,20190815
5174,0,20190816
5175,0,20190819
5176,0,20190820
5177,0,20190821
5178,0,20190822
5179,0,20190823
5180,0,20190826
5181,0,20190827
5182,0,20190828
5183,0,20190829
5184,0,20190830
5185,0,20190903
5186,0,20190904
5187,0,20190905
5188,0,20190906
5189,0,20190909
5190,0,20190910
5191,0,20190911
5192,0,20190912
5193,0,20190913
5194,0,20190916
5195,0,20190917
5196,0,20190918
5197,0,20190919
5198,0,20190920
5199,0,20190923
5200,0,20190924
5201,0,20190925
5202,0,20190926
5203,0,20190927
5204,0,20190930
5205,0,20191001
5206,0,20191002
5207,0,20191003
5208,0,20191004
5209,0,20191007
5210,0,20191008
5211,0,20191009
5212,0,20191010
5213,0,20191011
5214,0,20191014
5215,0,20191015
5216,0,20191016
5217,0,20191017
5218,0,20191018
5219,0,20191021
5220,0,20191022
5221,0,20191023
5222,0,20191024
5223,0,20191025
5224,0,20191028
5225,0,20191029
5226,0,20191030
5227,0,20191031
5228,0,20191101
5229,0,20191104
5230,0,20191105
5231,0,20191106
5232,0,20191107
5233,0,20191108
5234,0,20191111
5235,0,20191112
5236,0,20191113
5237,0,20191114
5238,0,20191115
5239,0,20191118
5240,0,20191119
5241,0,20191120
5242,0,20191121
5243,0,20191122
5244,0,20191125
5245,0,20191126
5246,0,20191127
5247,0,20191129
5248,0,20191202
5249,0,20191203
5250,0,20191204
5251,0,20191205
5252,0,20191206
5253,0,20191209
5254,0,20191210
5255,0,20191211
5256,0,20191212
5257,0,20191213
5258,0,20191216
5259,0,20191217
5260,0,20191218
5261,0,20191219
5262,0,20191220
5263,0,20191223
5264,0,20191224
5265,0,20191226
5266,0,20191227
5267,0,20191230
5268,0,20191231
5269,0,20200102
5270,0,20200103
5271,0,20200106
5272,0,20200107
5273,0,20200108
5274,0,20200109
5275,0,20200110
5276,0,20200113
5277,0,20200114
5278,0,20200115
5279,0,20200116
5280,0,20200117
5281,0,20200121
5282,0,20200122
5283,0,20200123
5284,0,20200124
5285,0,20200127
5286,0,20200128
5287,0,20200129
5288,0,20200130
5289,0,20200131
5290,0,20200203
5291,0,20200204
5292,0,20200205
5293,0,20200206
5294,0,20200207
5295,0,20200210
5296,0,20200211
5297,0,20200212
5298,0,20200213
5299,0,20200214
5300,0,20200218
5301,0,20200219
5302,0,20200220
5303,0,20200221
5304,0,20200224
5305,0,20200225
5306,0,20200226
5307,0,20200227
5308,0,20200228
5309,0,20200302
5310,0,20200303
5311,0,20200304
5312,0,20200305
5313,0,20200306
5314,0,20200309
5315,0,20200310
5316,0,20200311
5317,0,20200312
5318,0,20200313
5319,0,20200316
5320,0,20200317
5321,0,20200318
5322,0,20200319
5323,0,20200320
5324,0,20200323
5325,0,20200324
5326,0,20200325
5327,0,20200326
5328,0,20200327
5329,0,20200330
5330,0,20200331
5331,0,20200401
5332,0,20200402
5333,0,20200403
5334,0,20200406
5335,0,20200407
5336,0,20200408
5337,0,20200409
5338,0,20200413
5339,0,20200414
5340,0,20200415
5341,0,20200416
5342,0,20200417
5343,0,20200420
5344,0,20200421
5345,0,20200422
5346,0,20200423
5347,0,20200424
5348,0,20200427
5349,0,20200428
5350,0,20200429
5351,0,20200430
5352,0,20200501
5353,0,20200504
5354,0,20200505
5355,0,20200506
5356,0,20200507
5357,0,20200508
5358,0,20200511
5359,0,20200512
5360,0,20200513
5361,0,20200514
5362,0,20200515
5363,0,20200518
5364,0,20200519
5365,0,20200520
5366,0,20200521
5367,0,20200522
5368,0,20200526
5369,0,20200527
5370,0,20200528
5371,0,20200529
5372,0,20200601
5373,0,20200602
5374,0,20200603
5375,0,20200604
5376,0,20200605
5377,0,20200608
5378,0,20200609
5379,0,20200610
5380,0,20200611
5381,0,20200612
5382,0,20200615
5383,0,20200616
5384,0,20200617
5385,0,20200618
5386,0,20200619
5387,0,20200622
5388,0,20200623
5389,0,20200624
5390,0,20200625
5391,0,20200626
5392,0,20200629
5393,0,20200630
5394,0,20200701
5395,0,20200702
5396,0,20200706
5397,0,20200707
5398,0,20200708
5399,0,20200709
5400,0,20200710
5401,0,20200713
5402,0,20200714
5403,0,20200715
5404,0,20200716
5405,0,20200717
5406,0,20200720
5407,0,20200721
5408,0,20200722
5409,0,20200723
5410,0,20200724
5411,0,20200727
5412,0,20200728
5413,0,20200729
5414,0,20200730
5415,0,20200731
5416,0,20200803
5417,0,20200804
5418,0,20200805
5419,0,20200806
5420,0,20200807
5421,0,20200810
5422,0,20200811
5423,0,20200812
5424,0,20200813
5425,0,20200814
5426,0,20200817
5427,0,20200818
5428,0,20200819
5429,0,20200820
5430,0,20200821
5431,0,20200824
5432,0,20200825
5433,0,20200826
5434,0,20200827
5435,0,20200828
5436,0,20200831
5437,0,20200901
5438,0,20200902
5439,0,20200903
5440,0,20200904
5441,0,20200908
5442,0,20200909
5443,0,20200910
5444,0,20200911
5445,0,20200914
5446,0,20200915
5447,0,20200916
5448,0,20200917
5449,0,20200918
5450,0,20200921
5451,0,20200922
5452,0,20200923
5453,0,20200924
5454,0,20200925
5455,0,20200928
5456,0,20200929
5457,0,20200930
5458,0,20201001
5459,0,20201002
5460,0,20201005
5461,0,20201006
5462,0,20201007
5463,0,20201008
5464,0,20201009
5465,0,20201012
5466,0,20201013
5467,0,20201014
5468,0,20201015
5469,0,20201016
5470,0,20201019
5471,0,20201020
5472,0,20201021
5473,0,20201022
5474,0,20201023
5475,0,20201026
5476,0,20201027
5477,0,20201028
5478,0,20201029
5479,0,20201030
5480,0,20201102
5481,0,20201103
5482,0,20201104
5483,0,20201105
5484,0,20201106
5485,0,20201109
5486,0,20201110
5487,0,20201111
5488,0,20201112
5489,0,20201113
5490,0,20201116
5491,0,20201117
5492,0,20201118
5493,0,20201119
5494,0,20201120
5495,0,20201123
5496,0,20201124
5497,0,20201125
5498,0,20201127
5499,0,20201130
5500,0,20201201
5501,0,20201202
5502,0,20201203
5503,0,20201204
5504,0,20201207
5505,0,20201208
5506,0,20201209
5507,0,20201210
5508,0,20201211
5509,0,20201214
5510,0,20201215
5511,0,20201216
5512,0,20201217
5513,0,20201218
5514,0,20201221
5515,0,20201222
5516,0,20201223
5517,0,20201224
5518,0,20201228
5519,0,20201229
5520,0,20201230
5521,0,20201231
5522,0,20210104
5523,0,20210105
5524,0,20210106
5525,0,20210107
5526,0,20210108
5527,0,20210111
5528,0,20210112
5529,0,20210113
5530,0,20210114
5531,0,20210115
5532,0,20210119
5533,0,20210120
5534,0,20210121
5535,0,20210122
5536,0,20210125
5537,0,20210126
5538,0,20210127
5539,0,20210128
5540,0,20210129
5541,0,20210201
5542,0,20210202
5543,0,20210203
5544,0,20210204
5545,0,20210205
5546,0,20210208
5547,0,20210209
5548,0,20210210
5549,0,20210211
5550,0,20210212
5551,0,20210216
5552,0,20210217
5553,0,20210218
5554,0,20210219
5555,0,20210222
5556,0,20210223
5557,0,20210224
5558,0,20210225
5559,0,20210226
5560,0,20210301
5561,0,20210302
5562,0,20210303
5563,0,20210304
5564,0,20210305
5565,0,20210308
5566,0,20210309
5567,0,20210310
5568,0,20210311
5569,0,20210312
5570,0,20210315
5571,0,20210316
5572,0,20210317
5573,0,20210318
5574,0,20210319
5575,0,20210322
5576,0,20210323
5577,0,20210324
5578,0,20210325
5579,0,20210326
5580,0,20210329
5581,0,20210330
5582,0,20210331
5583,0,20210401
5584,0,20210405
5585,0,20210406
5586,0,20210407
5587,0,20210408
5588,0,20210409
5589,0,20210412
5590,0,20210413
5591,0,20210414
5592,0,20210415
5593,0,20210416
5594,0,20210419
5595,0,20210420
5596,0,20210421
5597,0,20210422
5598,0,20210423
5599,0,20210426
5600,0,20210427
5601,0,20210428
5602,0,20210429
5603,0,20210430
5604,0,20210503
5605,0,20210504
5606,0,20210505
5607,0,20210506
5608,0,20210507
5609,0,20210510
5610,0,20210511
5611,0,20210512
5612,0,20210513
5613,0,20210514
5614,0,20210517
5615,0,20210518
5616,0,20210519
5617,0,20210520
5618,0,20210521
5619,0,20210524
5620,0,20210525
5621,0,20210526
5622,0,20210527
5623,0,20210528
5624,0,20210601
5625,0,20210602
5626,0,20210603
5627,0,20210604
5628,0,20210607
5629,0,20210608
5630,0,20210609
5631,0,20210610
5632,0,20210611
5633,0,20210614
5634,0,20210615
5635,0,20210616
5636,0,20210617
5637,0,20210618
5638,0,20210621
5639,0,20210622
5640,0,20210623
5641,0,20210624
5642,0,20210625
5643,0,20210628
5644,0,20210629
5645,0,20210630
5646,0,20210701
5647,0,20210702
5648,0,20210706
5649,0,20210707
5650,0,20210708
5651,0,20210709
5652,0,20210712
5653,0,20210713
5654,0,20210714
5655,0,20210715
5656,0,20210716
5657,0,20210719
5658,0,20210720
5659,0,20210721
5660,0,20210722
5661,0,20210723
5662,0,20210726
5663,0,20210727
5664,0,20210728
5665,0,20210729
5666,0,20210730
5667,0,20210802
5668,0,20210803
5669,0,20210804
5670,0,20210805
5671,0,20210806
5672,0,20210809
5673,0,20210810
5674,0,20210811
5675,0,20210812
5676,0,20210813
5677,0,20210816
5678,0,20210817
5679,0,20210818
5680,0,20210819
5681,0,20210820
5682,0,20210823
5683,0,20210824
5684,0,20210825
5685,0,20210826
5686,0,20210827
5687,0,20210830
5688,0,20210831
5689,0,20210901
5690,0,20210902
5691,0,20210903
5692,0,20210907
5693,0,20210908
5694,0,20210909
5695,0,20210910
5696,0,20210913
5697,0,20210914
5698,0,20210915
5699,0,20210916
5700,0,20210917
5701,0,20210920
5702,0,20210921
5703,0,20210922
5704,0,20210923
5705,0,20210924
5706,0,20210927
5707,0,20210928
5708,0,20210929
5709,0,20210930
5710,0,20211001
5711,0,20211004
5712,0,20211005
5713,0,20211006
5714,0,20211007
5715,0,20211008
5716,0,20211011
5717,0,20211012
5718,0,20211013
5719,0,20211014
5720,0,20211015
5721,0,20211018
5722,0,20211019
5723,0,20211020
5724,0,20211021
5725,0,20211022
5726,0,20211025
5727,0,20211026
5728,0,20211027
5729,0,20211028
5730,0,20211029
5731,0,20211101
5732,0,20211102
5733,0,20211103
5734,0,20211104
5735,0,20211105
5736,0,20211108
5737,0,20211109
5738,0,20211110
5739,0,20211111
5740,0,20211112
5741,0,20211115
5742,0,20211116
5743,0,20211117
5744,0,20211118
5745,0,20211119
5746,0,20211122
5747,0,20211123
5748,0,20211124
5749,0,20211126
5750,0,20211129
5751,0,20211130
5752,0,20211201
5753,0,20211202
5754,0,20211203
5755,0,20211206
5756,0,20211207
5757,0,20211208
5758,0,20211209
5759,0,20211210
5760,0,20211213
5761,0,20211214
5762,0,20211215
5763,0,20211216
5764,0,20211217
5765,0,20211220
5766,0,20211221
5767,0,20211222
5768,0,20211223
5769,0,20211227
5770,0,20211228
5771,0,20211229
5772,0,20211230
5773,0,20211231
5774,0,20220103
5775,0,20220104
5776,0,20220105
5777,0,20220106
5778,0,20220107
5779,0,20220110
5780,0,20220111
5781,0,20220112
5782,0,20220113
5783,0,20220114
5784,0,20220118
5785,0,20220119
5786,0,20220120
5787,0,20220121
5788,0,20220124
5789,0,20220125
5790,0,20220126
5791,0,20220127
5792,0,20220128
5793,0,20220131
5794,0,20220201
5795,0,20220202
5796,0,20220203
5797,0,20220204
5798,0,20220207
